name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Copenhagen,2022-02-06,5.9,1,4.2,2.2,-3.3,0.1,2.9,91.3,5.576,100,62.5,"rain,snow",0,0,63.5,41.5,236.9,990.8,79.5,31.4,29.4,2.5,1,10,2022-02-06T07:53:42,2022-02-06T16:54:45,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06180099999,D6801,02615099999,06174099999,E5732,02623099999,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-02-07,6.2,1,3.6,1.2,-3.5,-1.1,0.4,80,0.429,100,8.33,rain,0,0,65.2,35.6,293.7,1003.8,46.1,28.2,56.4,4.9,3,10,2022-02-07T07:51:40,2022-02-07T16:56:55,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-08,8.7,3.3,6,4.8,-1.5,1.9,3.4,84,0.791,100,25,rain,0,0,59.3,35.3,256.3,1013.7,66.2,22.4,39.9,3.5,3,10,2022-02-08T07:49:35,2022-02-08T16:59:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-09,8.2,3.7,5.8,4.3,-0.3,2,4.2,90.2,2.35,100,25,rain,0,0,53.3,30.8,243.1,1015.3,67,24.1,18,1.4,1,10,2022-02-09T07:47:29,2022-02-09T17:01:16,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02635099999"
Copenhagen,2022-02-10,6.4,1.9,3.9,2.7,-2.6,-0.1,2,87.8,0.026,100,8.33,rain,0,0,41.4,21.8,242.7,1014.1,46,26.2,34.4,2.8,1,10,2022-02-10T07:45:22,2022-02-10T17:03:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02635099999"
Copenhagen,2022-02-11,5,-1,1.9,0.7,-4.8,-2.2,-1.4,80.4,0.019,100,8.33,rain,0,0,51.8,31.4,284.4,1019.5,25.5,32.1,49.8,4.2,2,10,2022-02-11T07:43:13,2022-02-11T17:05:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02635099999"
Copenhagen,2022-02-12,4.1,-1.7,1.7,-0.7,-6.1,-3.2,-1.8,78,0,0,0,,0,0,50.8,33.5,215.2,1025.8,24.6,34.2,60.6,5.1,3,10,2022-02-12T07:41:02,2022-02-12T17:07:47,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,02611099999,02635099999,EKCH"
Copenhagen,2022-02-13,4.5,1.8,3.2,0.1,-3.6,-1.8,-0.8,75.3,0,0,0,,0,0,55.1,28.9,198.4,1010.9,73.3,42.5,46.8,4,2,10,2022-02-13T07:38:50,2022-02-13T17:09:58,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,02635099999"
Copenhagen,2022-02-14,7.2,3.9,5.4,3.8,-0.7,1.2,2.6,82.1,0.273,100,4.17,rain,0,0,55.4,30.6,189.6,1000.1,76.3,32.5,34.8,3,2,10,2022-02-14T07:36:36,2022-02-14T17:12:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02635099999"
Copenhagen,2022-02-15,7.2,4.5,5.4,3.3,-1.1,1,2.5,82.2,0.034,100,12.5,rain,0,0,62.7,37.3,206.8,1002,65.4,32.6,46.4,4.1,3,10,2022-02-15T07:34:22,2022-02-15T17:14:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02635099999,06188099999"
Copenhagen,2022-02-16,7.9,3.7,5.4,3.5,-1.5,1.1,4.5,93.8,13.259,100,58.33,rain,0,0,63.5,36.6,209.2,987.6,89.6,11.9,11.1,0.8,0,10,2022-02-16T07:32:05,2022-02-16T17:16:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-17,8.3,3.8,5.4,3.5,-1.9,0.2,2.6,82.6,8.048,100,45.83,rain,0,0,88.8,56,270.6,980.5,91.2,35.3,34.1,3.1,2,10,2022-02-17T07:29:48,2022-02-17T17:18:37,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-18,5.3,1.6,4.2,2,-5,-0.7,1.7,84,11.68,100,29.17,"rain,snow",1.4,0.3,73.2,40,227.7,991,78.6,21.2,27.6,2.4,1,10,2022-02-18T07:27:30,2022-02-18T17:20:47,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-19,6.4,2.7,4.2,1.6,-4,-1.2,1.4,82.4,5.342,100,50,"rain,snow",0,0.4,74.2,46.5,259.2,991.2,72.7,32.4,54.5,4.6,3,10,2022-02-19T07:25:10,2022-02-19T17:22:56,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-20,7,1.1,3.6,3.1,-3.9,-1.1,1.9,89.1,6.638,100,37.5,"rain,snow",0.5,0.2,55.4,33,214.3,995.8,73.5,27,45.3,4,3,10,2022-02-20T07:22:49,2022-02-20T17:25:05,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-21,6.9,2.8,5.1,2,-3.8,-0.3,2,81.3,7.973,100,58.33,rain,0,0.1,82,48.2,255.7,981.9,85.1,29,24.3,2,1,10,2022-02-21T07:20:27,2022-02-21T17:27:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-22,5,-0.2,3,1.4,-3.7,-0.9,-0.5,78.7,3.296,100,20.83,rain,0,0,53.6,25.1,253.7,1004.6,60.2,37.9,68.3,5.8,3,10,2022-02-22T07:18:04,2022-02-22T17:29:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-23,8.1,4.5,5.9,4.2,-1,1.3,1.8,75.3,2.084,100,12.5,rain,0,0,66,37.9,263.4,1012.3,61.6,25.6,88.8,7.7,4,10,2022-02-23T07:15:40,2022-02-23T17:31:30,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-24,7.4,1.1,5.5,3.7,-4.6,1,2.3,80.1,2.009,100,16.67,"rain,snow",0.6,0,62.1,32,200.8,1004.2,96.8,29.6,51.5,4.5,2,10,2022-02-24T07:13:16,2022-02-24T17:33:38,0.78,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-25,6.3,2.1,3.9,2.2,-3.3,-0.6,1.4,83.9,1.007,100,33.33,rain,0,0.3,52.1,33.6,246,1008.1,68,34.4,44.5,3.9,4,10,2022-02-25T07:10:50,2022-02-25T17:35:46,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,E7634,E5732,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-02-26,6.1,-0.2,2.7,5.8,-3.5,0.4,-0.9,78.6,0,0,0,,0,0,34.9,16.7,343.8,1031.8,8.1,52.1,102.3,8.8,4,10,2022-02-26T07:08:23,2022-02-26T17:37:53,0.85,Clear,Clear conditions throughout the day.,clear-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-27,4.1,-1,1.8,1.1,-3.3,-1.4,-0.4,85.9,0,0,0,,0,0,28.4,17,149.3,1038.9,62.6,48.1,79.7,6.7,4,10,2022-02-27T07:05:56,2022-02-27T17:40:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-02-28,5.5,0.7,3,1.7,-2.8,-0.9,-0.9,77,0.013,100,4.17,rain,0,0,37.4,22.1,156.5,1036.1,4.8,46.1,103.7,8.9,4,10,2022-02-28T07:03:28,2022-02-28T17:42:06,0.92,Rain,Clear conditions throughout the day with morning rain.,rain,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-01,3.6,1.4,2.6,2.3,-3.5,-1.2,-2.2,70.9,0.158,100,4.17,rain,0,0,45.4,25.2,178.5,1031.7,47.4,31.9,77.8,6.8,3,10,2022-03-01T07:00:59,2022-03-01T17:44:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-02,4.4,-1,1.4,4.4,-4.2,-0.2,-0.4,87.6,0,0,0,,0,0,20.9,18.1,347.1,1027.3,73.2,17.2,79.5,6.8,4,10,2022-03-02T06:58:30,2022-03-02T17:46:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-03,7.7,0.2,3.2,5,-4.3,-0.5,0.1,81.9,0,0,0,,0,0,44.6,19.5,351.1,1023.9,43.1,36.6,111.8,9.6,4,10,2022-03-03T06:56:00,2022-03-03T17:48:24,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-04,4.7,-1.7,1.7,3.3,-4.6,-0.6,-2.5,75.2,0,0,0,,0,0,26.6,13.6,83.6,1027,29.9,57.3,113.6,9.8,5,10,2022-03-04T06:53:29,2022-03-04T17:50:29,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-05,2.9,-2.5,0.7,2.6,-5.6,-1.6,-4.1,70.9,0,0,0,,0,0,20.2,12.5,92,1027.9,55.8,58.6,104.9,9,4,10,2022-03-05T06:50:57,2022-03-05T17:52:34,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-06,5.8,-2.6,1.8,3.1,-4.5,-0.7,-2.4,74,0,0,0,,0,0,29.5,15.7,317.8,1026.3,44.4,48,104.9,8.9,5,10,2022-03-06T06:48:25,2022-03-06T17:54:39,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-07,8.7,-1.5,3.5,6.2,-3.7,1,-2.9,65.6,0,0,0,,0,0,32.4,16.4,328.9,1026.7,12.2,55.9,151.5,13.1,5,10,2022-03-07T06:45:53,2022-03-07T17:56:43,0.15,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,06170099999,06188099999,02635099999"
Copenhagen,2022-03-08,5.8,-2.7,0.8,3.7,-5.5,-1.1,-1.3,86.3,0,0,0,,0,0,23,13,298.4,1026.1,51.9,26,115.6,9.9,5,10,2022-03-08T06:43:20,2022-03-08T17:58:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,06170099999,06188099999,02635099999"
Copenhagen,2022-03-09,5.2,-2,0.3,5.2,-5.3,-1.9,-0.5,94.8,0,0,0,,0,0,16.9,11.6,53.9,1028,68,7.5,89.9,7.8,4,10,2022-03-09T06:40:47,2022-03-09T18:00:51,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-10,5.3,1.6,3.5,0.9,-3.3,-1.3,1,84.3,0,0,0,,0,0,48.2,30.6,125,1032.8,74.7,27.6,125.9,10.9,5,10,2022-03-10T06:38:13,2022-03-10T18:02:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-11,4.7,1.5,3.3,-0.9,-4.2,-2.2,-3.8,60.2,0,0,0,,0,0,55,38.5,136.3,1030.5,6.9,37.9,138.5,12,5,10,2022-03-11T06:35:38,2022-03-11T18:04:58,0.28,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,02615099999,E5732,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-03-12,6.7,2.2,4.2,3.4,-3.1,-0.6,-3.4,58.3,0,0,0,,0,0,46.4,31.9,133.6,1026.5,0,36.6,172.8,14.8,6,10,2022-03-12T06:33:04,2022-03-12T18:07:01,0.31,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,06170099999,06188099999,02635099999"
Copenhagen,2022-03-13,7.9,2.8,5.3,4.3,-1.9,1.2,-2.9,57.1,0,0,0,,0,0,50,28.7,117.2,1024.9,8.4,32.7,147.8,12.9,5,10,2022-03-13T06:30:29,2022-03-13T18:09:04,0.34,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-14,8.5,2.4,5.1,5.7,-0.9,1.8,-0.7,66.9,0,0,0,,0,0,41.4,22.1,118.2,1026.2,9.8,19.4,167.8,14.5,6,10,2022-03-14T06:27:54,2022-03-14T18:11:07,0.38,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,06170099999,06188099999,02635099999"
Copenhagen,2022-03-15,7,-0.2,4.1,5.5,-1.3,3.1,2.6,89.8,0.02,100,4.17,rain,0,0,31,14.1,248.2,1026.2,88.7,8.4,69.5,6,2,10,2022-03-15T06:25:18,2022-03-15T18:13:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-16,4.6,1.5,2.9,4.6,-3.1,0.8,2.1,94.7,0,0,0,,0,0,29.2,19.9,116.8,1030.4,92.9,4.3,102.8,8.9,5,10,2022-03-16T06:22:42,2022-03-16T18:15:11,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-17,6.3,2,4.1,3.6,-3.4,-0.5,3,92.7,0.405,100,29.17,rain,0,0,56.5,34.2,139.9,1029.9,91.9,6.3,34.2,3,2,10,2022-03-17T06:20:06,2022-03-17T18:17:13,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-18,10.4,-0.6,5.1,10.4,-3.6,2.7,1.4,79.2,0.152,100,4.17,rain,0,0,42.5,20.8,298,1042.1,30,21,124,10.8,5,10,2022-03-18T06:17:30,2022-03-18T18:19:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-19,10.3,1.7,5.4,10.3,-0.6,3.2,-0.1,70,0,0,0,,0,0,26.3,18.2,22,1048.9,0.6,46.1,150.5,13,5,10,2022-03-19T06:14:54,2022-03-19T18:21:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-20,8.2,0.5,3.9,4.6,-2.9,0.3,-1,73.6,0,0,0,,0,0,45,27.4,102.3,1043.6,31.6,23,128.8,11.1,5,10,2022-03-20T06:12:17,2022-03-20T18:23:18,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-21,8.8,3.7,5.9,5.7,-0.7,2.2,-1.3,60.9,0,0,0,,0,0,43.9,27.6,129.2,1037.7,0.4,26.2,151.5,13.2,5,10,2022-03-21T06:09:41,2022-03-21T18:25:20,0.61,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,02615099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-22,9.6,1.8,5.4,8.3,-0.6,4.1,-0.3,69,0,0,0,,0,0,24.1,14.6,156.6,1035.2,23.5,20.6,140.9,12.1,5,10,2022-03-22T06:07:04,2022-03-22T18:27:21,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06180099999,D6801,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-23,10.5,0.6,5.2,10.5,-1.4,3.9,-0.1,70.8,0,0,0,,0,0,14.4,15.6,1.4,1033.5,0.2,13.5,146,12.7,5,10,2022-03-23T06:04:28,2022-03-23T18:29:22,0.68,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,02615099999,E5732,E7634,02623099999,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-03-24,12.3,-2.2,6,12.3,-2.2,5.6,0.4,69.9,0,0,0,,0,0,19.8,16.3,242.7,1029.9,0,12.8,147.1,12.7,5,10,2022-03-24T06:01:51,2022-03-24T18:31:23,0.72,Clear,Clear conditions throughout the day.,clear-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-25,15.1,2.6,9.4,15.1,0.2,8.2,2.8,65.1,0,0,0,,0,0,52.9,30.3,285.2,1027.2,23.7,25.7,144,12.3,5,10,2022-03-25T05:59:14,2022-03-25T18:33:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-26,12.9,4.9,9.2,12.9,2.4,7,2.1,64.1,0,0,0,,0,0,51.3,30,319.2,1026.7,36.3,43,134.6,11.6,6,10,2022-03-26T05:56:38,2022-03-26T18:35:25,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,D6801,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-27,13.3,0.5,7.2,13.3,-0.1,6.2,1.1,66.6,0,0,0,,0,0,41,25.2,279.6,1028.5,21.8,52.4,145,11.9,5,10,2022-03-27T06:54:01,2022-03-27T19:37:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-28,11.7,5.1,7.7,11.7,0.7,4.8,3.6,76.3,0,0,0,,0,0,56,38.3,277.6,1017.4,51.3,26.1,160.1,13.8,5,10,2022-03-28T06:51:25,2022-03-28T19:39:26,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-03-29,8.7,2.6,5.1,7.4,-1.3,2.2,-0.8,68.2,0,0,0,rain,0,0,39.6,28.9,307.7,1008.8,48.9,36.6,124.1,10.5,6,10,2022-03-29T06:48:49,2022-03-29T19:41:27,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-30,3.4,-0.7,1.2,-0.2,-4.5,-3,-2.1,79.2,0.558,100,16.67,"rain,snow",0,0,35.3,20.5,84.4,1008.8,83.6,60.1,77.9,6.7,3,10,2022-03-30T06:46:12,2022-03-30T19:43:27,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-03-31,4.8,-2.4,1.4,2,-5.9,-1.8,-7,56.5,0.007,100,4.17,rain,0,0.1,27.7,18.4,51.4,1011.1,37.9,64.8,170.7,14.9,6,10,2022-03-31T06:43:36,2022-03-31T19:45:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,02615099999,06174099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-01,5.6,-0.9,2.1,3.3,-5.6,-1.5,-6.2,56.1,0,0,0,snow,0,0,40,20.9,62.3,1014.6,61.7,62.6,171.8,14.9,6,10,2022-04-01T06:41:01,2022-04-01T19:47:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-02,5,-1.4,1.4,1.3,-6.9,-2.7,-6.3,58.1,0,0,0,,0,0,32.4,23.8,16.1,1018.5,17.7,59.1,191.2,16.5,6,10,2022-04-02T06:38:25,2022-04-02T19:49:29,0.04,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,E7634,E5732,06170099999,02611099999,06188099999,02635099999,EKCH"
Copenhagen,2022-04-03,7.6,-4.4,2.8,4.5,-7.3,-0.3,-3.5,64.8,0.038,100,12.5,"rain,snow",0,0,40.3,22.8,266.5,1014.3,43.5,55.9,142.2,12.3,6,10,2022-04-03T06:35:50,2022-04-03T19:51:29,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-04,8.3,3.2,4.9,3.7,-3.8,-0.5,3,87.9,6.022,100,70.83,"rain,snow",0.3,0.1,78.2,50.5,239.7,994.3,95,20.9,37.9,3.2,1,10,2022-04-04T06:33:15,2022-04-04T19:53:30,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-05,7.2,1.4,4.4,3.1,-2.7,0,-1.4,67.7,1.238,100,20.83,"rain,snow",0.1,0,62.1,35.1,279.1,995.1,64.4,47.2,158.7,13.8,7,10,2022-04-05T06:30:40,2022-04-05T19:55:30,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-06,8.7,1.1,4.8,4.7,-3.9,1.4,3.2,89.4,8.725,100,37.5,"rain,snow",0.5,0.2,55.1,32.6,210.3,992.9,89.6,23.3,34.5,2.9,2,10,2022-04-06T06:28:06,2022-04-06T19:57:31,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-07,7.8,4.7,6.3,3.8,0.8,2.5,5.1,91.8,11.085,100,37.5,rain,0,0,54.7,30.5,208.2,978.8,91.5,27.6,79.8,7,5,10,2022-04-07T06:25:32,2022-04-07T19:59:31,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,D6801,02615099999,06174099999,E7634,E5732,06170099999,06188099999,02635099999,06181099999"
Copenhagen,2022-04-08,6.9,2.3,4.4,2.3,-4,-0.9,-0.7,70.7,1.383,100,20.83,"rain,snow",0,0,71.9,43,266.4,983.9,56.4,49.8,161.8,14.1,5,10,2022-04-08T06:22:59,2022-04-08T20:01:32,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-09,8.7,1.9,5.2,4.1,-3,0.3,-1.2,64.8,0,0,0,"rain,snow",0,0,75.1,47.4,269.1,994.7,53.2,39.4,170.4,14.8,8,10,2022-04-09T06:20:26,2022-04-09T20:03:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-10,9.2,3.8,5.8,5,-1.4,1.1,-1.7,59.7,0.079,100,4.17,rain,0,0,65.6,40.8,283.5,1007.6,75,35.9,140.8,12.2,6,10,2022-04-10T06:17:53,2022-04-10T20:05:33,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-11,9.2,1.4,5.2,7.1,-2.3,2.3,-1.1,65.2,0,0,0,,0,0,41.4,21.6,282.1,1016.5,55.5,40.9,171.5,14.8,7,10,2022-04-11T06:15:21,2022-04-11T20:07:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-12,8.9,0,5,6.4,0,3.4,-1.1,66,0,0,0,,0,0,31,18.8,132.6,1020.8,38.3,42.9,189.5,16.3,6,10,2022-04-12T06:12:50,2022-04-12T20:09:34,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,E7634,E5732,06170099999,02611099999,06188099999,02635099999,EKCH,02615099999,06174099999,ESMS,02636099999,EKRK,06181099999"
Copenhagen,2022-04-13,11,5.4,8.1,11,1.2,5.5,2.6,69,0.697,100,4.17,rain,0,0,50.4,29,130.3,1018.1,58.6,27.4,134.5,11.8,5,10,2022-04-13T06:10:19,2022-04-13T20:11:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999"
Copenhagen,2022-04-14,12.8,7.4,9.5,12.8,6.1,8.5,7.8,89.7,0.797,100,20.83,rain,0,0,19.8,17,233.9,1017.2,94,11.9,82.4,7.1,5,10,2022-04-14T06:07:49,2022-04-14T20:13:36,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-15,8,4.7,6.8,8,3,5,4.5,85.8,0.497,100,12.5,rain,0,0,34.9,16.8,16.2,1026.3,87.5,36.2,53.9,4.4,3,10,2022-04-15T06:05:19,2022-04-15T20:15:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-16,11.2,0.4,6.3,11.2,-1.6,5.6,0.2,68.6,0.188,100,8.33,rain,0,0,28.8,16.9,353.3,1036.1,29.3,47.1,233.5,20.4,7,10,2022-04-16T06:02:50,2022-04-16T20:17:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
Copenhagen,2022-04-17,11.6,1.8,7.3,11.6,1.7,6.8,0.9,65.2,0,0,0,,0,0,27.6,13.9,359.6,1031.2,20.1,43.7,219,18.8,7,10,2022-04-17T06:00:22,2022-04-17T20:19:38,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,D6801,02615099999,E7634,E5732,06170099999,06188099999,02635099999"
