"STATION","NAME","DATE","PRCP","TMAX","TMIN", "PRICES"
"SWE00137534","MALMO A, SW","2014-05-22","0.00","78","59"
"SWE00137534","MALMO A, SW","2014-05-23","0.09","77","62"
"SWE00137534","MALMO A, SW","2014-05-24","0.00","67","58"
"SWE00137534","MALMO A, SW","2014-05-25","0.00","73","53"
"SWE00137534","MALMO A, SW","2014-05-26","0.00","72","48"
"SWE00137534","MALMO A, SW","2014-05-27","0.00","66","47"
"SWE00137534","MALMO A, SW","2014-05-28","0.00","59","46"
"SWE00137534","MALMO A, SW","2014-05-29","0.00","63","37"
"SWE00137534","MALMO A, SW","2014-05-30","0.00","71","54"
"SWE00137534","MALMO A, SW","2014-05-31","0.00","67","53"
"SWE00137534","MALMO A, SW","2014-06-01","0.00","69","49"
"SWE00137534","MALMO A, SW","2014-06-02","0.00","72","44"
"SWE00137534","MALMO A, SW","2014-06-03","0.22","63","50"
"SWE00137534","MALMO A, SW","2014-06-04","0.01","61","55"
"SWE00137534","MALMO A, SW","2014-06-05","0.06","69","52"
"SWE00137534","MALMO A, SW","2014-06-06","0.00","69","52"
"SWE00137534","MALMO A, SW","2014-06-07","0.00","70","49"
"SWE00137534","MALMO A, SW","2014-06-08","0.00","72","48"
"SWE00137534","MALMO A, SW","2014-06-09","0.00","76","52"
"SWE00137534","MALMO A, SW","2014-06-10","0.00","81","52"
"SWE00137534","MALMO A, SW","2014-06-11","0.16","74","57"
"SWE00137534","MALMO A, SW","2014-06-12","0.00","71","58"
"SWE00137534","MALMO A, SW","2014-06-13","0.02","67","57"
"SWE00137534","MALMO A, SW","2014-06-14","0.00","68","51"
"SWE00137534","MALMO A, SW","2014-06-15","0.00","72","43"
"SWE00137534","MALMO A, SW","2014-06-16","0.00","69","50"
"SWE00137534","MALMO A, SW","2014-06-17","0.00","71","46"
"SWE00137534","MALMO A, SW","2014-06-18","0.00","74","53"
"SWE00137534","MALMO A, SW","2014-06-19","0.40","70","57"
"SWE00137534","MALMO A, SW","2014-06-20","0.01","67","54"
"SWE00137534","MALMO A, SW","2014-06-21","0.06","62","52"
"SWE00137534","MALMO A, SW","2014-06-22","0.04","65","48"
"SWE00137534","MALMO A, SW","2014-06-23","0.13","65","53"
"SWE00137534","MALMO A, SW","2014-06-24","0.41","69","52"
"SWE00137534","MALMO A, SW","2014-06-25","0.25","70","47"
"SWE00137534","MALMO A, SW","2014-06-26","0.00","68","45"
"SWE00137534","MALMO A, SW","2014-06-27","0.23","70","46"
"SWE00137534","MALMO A, SW","2014-06-28","0.00","69","56"
"SWE00137534","MALMO A, SW","2014-06-29","0.15","64","56"
"SWE00137534","MALMO A, SW","2014-06-30","0.00","69","56"
"SWE00137534","MALMO A, SW","2014-07-01","0.01","68","54"
"SWE00137534","MALMO A, SW","2014-07-02","0.05","67","51"
"SWE00137534","MALMO A, SW","2014-07-03","0.02","67","56"
"SWE00137534","MALMO A, SW","2014-07-04","0.00","78","59"
"SWE00137534","MALMO A, SW","2014-07-05","0.00","79","58"
"SWE00137534","MALMO A, SW","2014-07-06","0.00","79","61"
"SWE00137534","MALMO A, SW","2014-07-07","1.09","79","64"
"SWE00137534","MALMO A, SW","2014-07-08","0.07","82","63"
"SWE00137534","MALMO A, SW","2014-07-09","0.00","82","65"
"SWE00137534","MALMO A, SW","2014-07-10","0.00","82","63"
"SWE00137534","MALMO A, SW","2014-07-11","0.00","77","60"
"SWE00137534","MALMO A, SW","2014-07-12","0.46","70","53"
"SWE00137534","MALMO A, SW","2014-07-13","0.04","68","56"
"SWE00137534","MALMO A, SW","2014-07-14","0.67","68","58"
"SWE00137534","MALMO A, SW","2014-07-15","0.00","73","62"
"SWE00137534","MALMO A, SW","2014-07-16","0.00","73","62"
"SWE00137534","MALMO A, SW","2014-07-17","0.00","75","53"
"SWE00137534","MALMO A, SW","2014-07-18","0.00","78","56"
"SWE00137534","MALMO A, SW","2014-07-19","0.00","81","54"
"SWE00137534","MALMO A, SW","2014-07-20","0.00","80","54"
"SWE00137534","MALMO A, SW","2014-07-21","0.00","80","58"
"SWE00137534","MALMO A, SW","2014-07-22","0.00","83","56"
"SWE00137534","MALMO A, SW","2014-07-23","0.00","82","55"
"SWE00137534","MALMO A, SW","2014-07-24","0.00","83","55"
"SWE00137534","MALMO A, SW","2014-07-25","0.00","86","56"
"SWE00137534","MALMO A, SW","2014-07-26","0.00","83","63"
"SWE00137534","MALMO A, SW","2014-07-27","0.00","85","59"
"SWE00137534","MALMO A, SW","2014-07-28","0.00","85","60"
"SWE00137534","MALMO A, SW","2014-07-29","0.04","83","65"
"SWE00137534","MALMO A, SW","2014-07-30","0.34","77","64"
"SWE00137534","MALMO A, SW","2014-07-31","0.00","77","61"
"SWE00137534","MALMO A, SW","2014-08-01","0.00","78","60"
"SWE00137534","MALMO A, SW","2014-08-02","0.30","80","61"
"SWE00137534","MALMO A, SW","2014-08-03","0.70","84","66"
"SWE00137534","MALMO A, SW","2014-08-04","0.31","78","63"
"SWE00137534","MALMO A, SW","2014-08-05","0.00","73","63"
"SWE00137534","MALMO A, SW","2014-08-06","0.00","76","54"
"SWE00137534","MALMO A, SW","2014-08-07","0.17","78","53"
"SWE00137534","MALMO A, SW","2014-08-08","0.00","76","61"
"SWE00137534","MALMO A, SW","2014-08-09","0.28","78","58"
"SWE00137534","MALMO A, SW","2014-08-10","0.10","73","52"
"SWE00137534","MALMO A, SW","2014-08-11","0.00","72","65"
"SWE00137534","MALMO A, SW","2014-08-12","0.01","69","56"
"SWE00137534","MALMO A, SW","2014-08-13","0.00","71","54"
"SWE00137534","MALMO A, SW","2014-08-14","0.00","73","53"
"SWE00137534","MALMO A, SW","2014-08-15","0.00","71","56"
"SWE00137534","MALMO A, SW","2014-08-16","0.02","66","58"
"SWE00137534","MALMO A, SW","2014-08-17","0.45","62","56"
"SWE00137534","MALMO A, SW","2014-08-18","0.60","63","54"
"SWE00137534","MALMO A, SW","2014-08-19","0.00","66","56"
"SWE00137534","MALMO A, SW","2014-08-20","0.00","66","55"
"SWE00137534","MALMO A, SW","2014-08-21","0.01","65","54"
"SWE00137534","MALMO A, SW","2014-08-22","0.16","66","54"
"SWE00137534","MALMO A, SW","2014-08-23","0.00","65","54"
"SWE00137534","MALMO A, SW","2014-08-24","0.03","64","51"
"SWE00137534","MALMO A, SW","2014-08-25","0.00","63","53"
"SWE00137534","MALMO A, SW","2014-08-26","0.05","68","47"
"SWE00137534","MALMO A, SW","2014-08-27","0.00","70","49"
"SWE00137534","MALMO A, SW","2014-08-28","0.00","69","49"
"SWE00137534","MALMO A, SW","2014-08-29","0.24","70","43"
"SWE00137534","MALMO A, SW","2014-08-30","2.13","66","53"
"SWE00137534","MALMO A, SW","2014-08-31","2.10","62","55"
"SWE00137534","MALMO A, SW","2014-09-01","0.00","69","57"
"SWE00137534","MALMO A, SW","2014-09-02","0.01","68","48"
"SWE00137534","MALMO A, SW","2014-09-03","0.00","70","45"
"SWE00137534","MALMO A, SW","2014-09-04","0.00","69","46"
"SWE00137534","MALMO A, SW","2014-09-05","0.00","72","51"
"SWE00137534","MALMO A, SW","2014-09-06","0.00","74","54"
"SWE00137534","MALMO A, SW","2014-09-07","0.10","72","54"
"SWE00137534","MALMO A, SW","2014-09-08","0.00","67","58"
"SWE00137534","MALMO A, SW","2014-09-09","0.47","66","56"
"SWE00137534","MALMO A, SW","2014-09-10","0.08","65","52"
"SWE00137534","MALMO A, SW","2014-09-11","0.00","70","51"
"SWE00137534","MALMO A, SW","2014-09-12","0.00","66","47"
"SWE00137534","MALMO A, SW","2014-09-13","0.36","63","47"
"SWE00137534","MALMO A, SW","2014-09-14","0.00","66","58"
"SWE00137534","MALMO A, SW","2014-09-15","0.00","68","58"
"SWE00137534","MALMO A, SW","2014-09-16","0.01","68","55"
"SWE00137534","MALMO A, SW","2014-09-17","0.00","69","52"
"SWE00137534","MALMO A, SW","2014-09-18","0.00","70","53"
"SWE00137534","MALMO A, SW","2014-09-19","0.00","73","56"
"SWE00137534","MALMO A, SW","2014-09-20","0.00","69","48"
"SWE00137534","MALMO A, SW","2014-09-21","0.31","65","53"
"SWE00137534","MALMO A, SW","2014-09-22","0.01","59","48"
"SWE00137534","MALMO A, SW","2014-09-23","0.05","56","38"
"SWE00137534","MALMO A, SW","2014-09-24","0.17","62","46"
"SWE00137534","MALMO A, SW","2014-09-25","0.04","61","52"
"SWE00137534","MALMO A, SW","2014-09-26","0.02","64","53"
"SWE00137534","MALMO A, SW","2014-09-27","0.00","64","53"
"SWE00137534","MALMO A, SW","2014-09-28","0.00","65","53"
"SWE00137534","MALMO A, SW","2014-09-29","0.00","67","49"
"SWE00137534","MALMO A, SW","2014-09-30","0.15","59","51"
"SWE00137534","MALMO A, SW","2014-10-01","0.04","58","52"
"SWE00137534","MALMO A, SW","2014-10-02","0.02","65","53"
"SWE00137534","MALMO A, SW","2014-10-03","0.00","65","51"
"SWE00137534","MALMO A, SW","2014-10-04","0.00","64","51"
"SWE00137534","MALMO A, SW","2014-10-05","0.00","61","45"
"SWE00137534","MALMO A, SW","2014-10-06","0.00","59","45"
"SWE00137534","MALMO A, SW","2014-10-07","0.44","58","48"
"SWE00137534","MALMO A, SW","2014-10-08","0.04","61","52"
"SWE00137534","MALMO A, SW","2014-10-09","0.03","64","56"
"SWE00137534","MALMO A, SW","2014-10-10","0.00","62","54"
"SWE00137534","MALMO A, SW","2014-10-11","0.02","63","48"
"SWE00137534","MALMO A, SW","2014-10-12","0.01","60","47"
"SWE00137534","MALMO A, SW","2014-10-13","0.90","54","43"
"SWE00137534","MALMO A, SW","2014-10-14","0.08","53","48"
"SWE00137534","MALMO A, SW","2014-10-15","0.27","55","49"
"SWE00137534","MALMO A, SW","2014-10-16","0.59","57","51"
"SWE00137534","MALMO A, SW","2014-10-17","0.48","54","51"
"SWE00137534","MALMO A, SW","2014-10-18","0.00","58","51"
"SWE00137534","MALMO A, SW","2014-10-19","1.13","60","57"
"SWE00137534","MALMO A, SW","2014-10-20","0.00","60","54"
"SWE00137534","MALMO A, SW","2014-10-21","0.36","57","48"
"SWE00137534","MALMO A, SW","2014-10-22","0.02","58","49"
"SWE00137534","MALMO A, SW","2014-10-23","0.00","53","49"
"SWE00137534","MALMO A, SW","2014-10-24","0.08","54","50"
"SWE00137534","MALMO A, SW","2014-10-25","0.04","53","49"
"SWE00137534","MALMO A, SW","2014-10-26","0.00","58","49"
"SWE00137534","MALMO A, SW","2014-10-27","0.00","58","54"
"SWE00137534","MALMO A, SW","2014-10-28","0.00","59","50"
"SWE00137534","MALMO A, SW","2014-10-29","0.02","52","46"
"SWE00137534","MALMO A, SW","2014-10-30","0.00","53","37"
"SWE00137534","MALMO A, SW","2014-10-31","0.04","51","35"
"SWE00137534","MALMO A, SW","2014-11-01","0.00","56","50"
"SWE00137534","MALMO A, SW","2014-11-02","0.04","60","52"
"SWE00137534","MALMO A, SW","2014-11-03","0.02","58","53"
"SWE00137534","MALMO A, SW","2014-11-04","0.26","56","51"
"SWE00137534","MALMO A, SW","2014-11-05","0.08","51","47"
"SWE00137534","MALMO A, SW","2014-11-06","0.03","52","46"
"SWE00137534","MALMO A, SW","2014-11-07","0.04","52","41"
"SWE00137534","MALMO A, SW","2014-11-08","0.00","52","43"
"SWE00137534","MALMO A, SW","2014-11-09","0.01","53","42"
"SWE00137534","MALMO A, SW","2014-11-10","0.01","50","48"
"SWE00137534","MALMO A, SW","2014-11-11","0.00","51","38"
"SWE00137534","MALMO A, SW","2014-11-12","0.00","53","47"
"SWE00137534","MALMO A, SW","2014-11-13","0.00","52","49"
"SWE00137534","MALMO A, SW","2014-11-14","0.00","50","48"
"SWE00137534","MALMO A, SW","2014-11-15","0.00","51","48"
"SWE00137534","MALMO A, SW","2014-11-16","0.11","49","45"
"SWE00137534","MALMO A, SW","2014-11-17","0.00","47","45"
"SWE00137534","MALMO A, SW","2014-11-18","0.01","47","44"
"SWE00137534","MALMO A, SW","2014-11-19","0.01","45","40"
"SWE00137534","MALMO A, SW","2014-11-20","0.00","43","39"
"SWE00137534","MALMO A, SW","2014-11-21","0.03","44","40"
"SWE00137534","MALMO A, SW","2014-11-22","0.11","46","39"
"SWE00137534","MALMO A, SW","2014-11-23","0.01","46","43"
"SWE00137534","MALMO A, SW","2014-11-24","0.39","49","45"
"SWE00137534","MALMO A, SW","2014-11-25","0.00","49","38"
"SWE00137534","MALMO A, SW","2014-11-26","0.00","45","40"
"SWE00137534","MALMO A, SW","2014-11-27","0.00","45","35"
"SWE00137534","MALMO A, SW","2014-11-28","0.00","41","33"
"SWE00137534","MALMO A, SW","2014-11-29","0.00","40","34"
"SWE00137534","MALMO A, SW","2014-11-30","0.00","40","35"
"SWE00137534","MALMO A, SW","2014-12-01","0.00","36","33"
"SWE00137534","MALMO A, SW","2014-12-02","0.00","36","33"
"SWE00137534","MALMO A, SW","2014-12-03","0.00","36","33"
"SWE00137534","MALMO A, SW","2014-12-04","0.00","40","35"
"SWE00137534","MALMO A, SW","2014-12-05","0.28","43","39"
"SWE00137534","MALMO A, SW","2014-12-06","0.02","44","36"
"SWE00137534","MALMO A, SW","2014-12-07","0.62","42","33"
"SWE00137534","MALMO A, SW","2014-12-08","0.04","43","40"
"SWE00137534","MALMO A, SW","2014-12-09","0.01","41","38"
"SWE00137534","MALMO A, SW","2014-12-10","0.26","42","37"
"SWE00137534","MALMO A, SW","2014-12-11","0.05","42","38"
"SWE00137534","MALMO A, SW","2014-12-12","0.55","46","37"
"SWE00137534","MALMO A, SW","2014-12-13","0.00","46","40"
"SWE00137534","MALMO A, SW","2014-12-14","0.00","41","36"
"SWE00137534","MALMO A, SW","2014-12-15","0.24","42","37"
"SWE00137534","MALMO A, SW","2014-12-16","0.07","42","38"
"SWE00137534","MALMO A, SW","2014-12-17","0.01","41","38"
"SWE00137534","MALMO A, SW","2014-12-18","0.79","47","39"
"SWE00137534","MALMO A, SW","2014-12-19","0.16","49","40"
"SWE00137534","MALMO A, SW","2014-12-20","0.54","42","35"
"SWE00137534","MALMO A, SW","2014-12-21","0.99","44","38"
"SWE00137534","MALMO A, SW","2014-12-22","0.46","48","43"
"SWE00137534","MALMO A, SW","2014-12-23","0.15","46","44"
"SWE00137534","MALMO A, SW","2014-12-24","0.54","44","39"
"SWE00137534","MALMO A, SW","2014-12-25","0.15","42","25"
"SWE00137534","MALMO A, SW","2014-12-26","0.01","29","13"
"SWE00137534","MALMO A, SW","2014-12-27","0.06","34","24"
"SWE00137534","MALMO A, SW","2014-12-28","0.01","31","14"
"SWE00137534","MALMO A, SW","2014-12-29","0.01","26","10"
"SWE00137534","MALMO A, SW","2014-12-30","0.00","39","26"
"SWE00137534","MALMO A, SW","2014-12-31","0.00","45","38"
"SWE00137534","MALMO A, SW","2015-01-01","0.21","43","40"
"SWE00137534","MALMO A, SW","2015-01-02","0.11","48","39"
"SWE00137534","MALMO A, SW","2015-01-03","0.08","42","36"
"SWE00137534","MALMO A, SW","2015-01-04","0.00","41","37"
"SWE00137534","MALMO A, SW","2015-01-05","0.00","39","32"
"SWE00137534","MALMO A, SW","2015-01-06","0.04","38","29"
"SWE00137534","MALMO A, SW","2015-01-07","0.23","42","33"
"SWE00137534","MALMO A, SW","2015-01-08","0.08","44","38"
"SWE00137534","MALMO A, SW","2015-01-09","0.37","44","38"
"SWE00137534","MALMO A, SW","2015-01-10","0.35","50","39"
"SWE00137534","MALMO A, SW","2015-01-11","0.01","42","36"
"SWE00137534","MALMO A, SW","2015-01-12","0.07","44","38"
"SWE00137534","MALMO A, SW","2015-01-13","0.22","46","39"
"SWE00137534","MALMO A, SW","2015-01-14","0.16","42","34"
"SWE00137534","MALMO A, SW","2015-01-15","0.58","42","35"
"SWE00137534","MALMO A, SW","2015-01-16","0.00","44","40"
"SWE00137534","MALMO A, SW","2015-01-17","0.00","42","37"
"SWE00137534","MALMO A, SW","2015-01-18","0.12","38","31"
"SWE00137534","MALMO A, SW","2015-01-19","0.15","36","33"
"SWE00137534","MALMO A, SW","2015-01-20","0.26","36","33"
"SWE00137534","MALMO A, SW","2015-01-21","0.00","34","31"
"SWE00137534","MALMO A, SW","2015-01-22","0.00","36","28"
"SWE00137534","MALMO A, SW","2015-01-23","0.00","35","30"
"SWE00137534","MALMO A, SW","2015-01-24","0.07","34","31"
"SWE00137534","MALMO A, SW","2015-01-25","0.00","39","30"
"SWE00137534","MALMO A, SW","2015-01-26","0.54","38","27"
"SWE00137534","MALMO A, SW","2015-01-27","0.01","39","35"
"SWE00137534","MALMO A, SW","2015-01-28","0.26","39","30"
"SWE00137534","MALMO A, SW","2015-01-29","0.00","38","35"
"SWE00137534","MALMO A, SW","2015-01-30","0.03","37","33"
"SWE00137534","MALMO A, SW","2015-01-31","0.03","36","33"
"SWE00137534","MALMO A, SW","2015-02-01","0.00","38","33"
"SWE00137534","MALMO A, SW","2015-02-02","0.10","35","28"
"SWE00137534","MALMO A, SW","2015-02-03","0.00","29","21"
"SWE00137534","MALMO A, SW","2015-02-04","0.00","30","27"
"SWE00137534","MALMO A, SW","2015-02-05","0.00","35","25"
"SWE00137534","MALMO A, SW","2015-02-06","0.00","36","20"
"SWE00137534","MALMO A, SW","2015-02-07","0.00","43","35"
"SWE00137534","MALMO A, SW","2015-02-08","0.00","40","33"
"SWE00137534","MALMO A, SW","2015-02-09","0.00","46","36"
"SWE00137534","MALMO A, SW","2015-02-10","0.00","46","35"
"SWE00137534","MALMO A, SW","2015-02-11","0.00","41","34"
"SWE00137534","MALMO A, SW","2015-02-12","0.00","36","34"
"SWE00137534","MALMO A, SW","2015-02-13","0.00","35","32"
"SWE00137534","MALMO A, SW","2015-02-14","0.00","39","31"
"SWE00137534","MALMO A, SW","2015-02-15","0.00","39","34"
"SWE00137534","MALMO A, SW","2015-02-16","0.00","37","34"
"SWE00137534","MALMO A, SW","2015-02-17","0.00","36","33"
"SWE00137534","MALMO A, SW","2015-02-18","0.02","43","35"
"SWE00137534","MALMO A, SW","2015-02-19","0.00","40","36"
"SWE00137534","MALMO A, SW","2015-02-20","0.29","40","34"
"SWE00137534","MALMO A, SW","2015-02-21","0.22","42","37"
"SWE00137534","MALMO A, SW","2015-02-22","0.00","42","35"
"SWE00137534","MALMO A, SW","2015-02-23","0.12","38","35"
"SWE00137534","MALMO A, SW","2015-02-24","0.01","42","35"
"SWE00137534","MALMO A, SW","2015-02-25","0.00","42","35"
"SWE00137534","MALMO A, SW","2015-02-26","0.00","46","29"
"SWE00137534","MALMO A, SW","2015-02-27","0.02","46","36"
"SWE00137534","MALMO A, SW","2015-02-28","0.00","43","35"
"SWE00137534","MALMO A, SW","2015-03-01","0.17","41","34"
"SWE00137534","MALMO A, SW","2015-03-02","0.15","42","37"
"SWE00137534","MALMO A, SW","2015-03-03","0.08","44","35"
"SWE00137534","MALMO A, SW","2015-03-04","0.11","42","33"
"SWE00137534","MALMO A, SW","2015-03-05","0.00","44","31"
"SWE00137534","MALMO A, SW","2015-03-06","0.07","45","36"
"SWE00137534","MALMO A, SW","2015-03-07","0.00","46","41"
"SWE00137534","MALMO A, SW","2015-03-08","0.00","53","41"
"SWE00137534","MALMO A, SW","2015-03-09","0.01","52","38"
"SWE00137534","MALMO A, SW","2015-03-10","0.00","51","37"
"SWE00137534","MALMO A, SW","2015-03-11","0.00","54","39"
"SWE00137534","MALMO A, SW","2015-03-12","0.00","48","26"
"SWE00137534","MALMO A, SW","2015-03-13","0.00","47","27"
"SWE00137534","MALMO A, SW","2015-03-14","0.00","49","32"
"SWE00137534","MALMO A, SW","2015-03-15","0.00","46","35"
"SWE00137534","MALMO A, SW","2015-03-16","0.00","53","39"
"SWE00137534","MALMO A, SW","2015-03-17","0.00","54","39"
"SWE00137534","MALMO A, SW","2015-03-18","0.00","52","40"
"SWE00137534","MALMO A, SW","2015-03-19","0.00","54","28"
"SWE00137534","MALMO A, SW","2015-03-20","0.10","44","29"
"SWE00137534","MALMO A, SW","2015-03-21","0.06","42","34"
"SWE00137534","MALMO A, SW","2015-03-22","0.00","39","21"
"SWE00137534","MALMO A, SW","2015-03-23","0.00","46","34"
"SWE00137534","MALMO A, SW","2015-03-24","0.03","45","37"
"SWE00137534","MALMO A, SW","2015-03-25","0.00","48","32"
"SWE00137534","MALMO A, SW","2015-03-26","0.02","48","38"
"SWE00137534","MALMO A, SW","2015-03-27","0.01","46","34"
"SWE00137534","MALMO A, SW","2015-03-28","0.37","49","35"
"SWE00137534","MALMO A, SW","2015-03-29","1.05","51","41"
"SWE00137534","MALMO A, SW","2015-03-30","0.04","48","38"
"SWE00137534","MALMO A, SW","2015-03-31","0.42","45","35"
"SWE00137534","MALMO A, SW","2015-04-01","0.06","47","36"
"SWE00137534","MALMO A, SW","2015-04-02","0.01","45","33"
"SWE00137534","MALMO A, SW","2015-04-03","0.00","49","32"
"SWE00137534","MALMO A, SW","2015-04-04","0.02","50","29"
"SWE00137534","MALMO A, SW","2015-04-05","0.00","49","28"
"SWE00137534","MALMO A, SW","2015-04-06","0.00","50","27"
"SWE00137534","MALMO A, SW","2015-04-07","0.00","52","38"
"SWE00137534","MALMO A, SW","2015-04-08","0.00","57","41"
"SWE00137534","MALMO A, SW","2015-04-09","0.00","56","40"
"SWE00137534","MALMO A, SW","2015-04-10","0.00","59","35"
"SWE00137534","MALMO A, SW","2015-04-11","0.12","65","42"
"SWE00137534","MALMO A, SW","2015-04-12","0.35","56","42"
"SWE00137534","MALMO A, SW","2015-04-13","0.00","51","38"
"SWE00137534","MALMO A, SW","2015-04-14","0.19","48","38"
"SWE00137534","MALMO A, SW","2015-04-15","0.02","61","46"
"SWE00137534","MALMO A, SW","2015-04-16","0.00","53","42"
"SWE00137534","MALMO A, SW","2015-04-17","0.07","51","40"
"SWE00137534","MALMO A, SW","2015-04-18","0.00","54","35"
"SWE00137534","MALMO A, SW","2015-04-19","0.00","56","33"
"SWE00137534","MALMO A, SW","2015-04-20","0.00","60","43"
"SWE00137534","MALMO A, SW","2015-04-21","0.00","62","42"
"SWE00137534","MALMO A, SW","2015-04-22","0.00","60","42"
"SWE00137534","MALMO A, SW","2015-04-23","0.00","60","44"
"SWE00137534","MALMO A, SW","2015-04-24","0.00","57","48"
"SWE00137534","MALMO A, SW","2015-04-25","0.11","58","43"
"SWE00137534","MALMO A, SW","2015-04-26","0.09","54","42"
"SWE00137534","MALMO A, SW","2015-04-27","0.00","54","38"
"SWE00137534","MALMO A, SW","2015-04-28","0.00","52","41"
"SWE00137534","MALMO A, SW","2015-04-29","0.03","56","40"
"SWE00137534","MALMO A, SW","2015-04-30","0.04","52","44"
"SWE00137534","MALMO A, SW","2015-05-01","0.00","54","37"
"SWE00137534","MALMO A, SW","2015-05-02","0.00","56","42"
"SWE00137534","MALMO A, SW","2015-05-03","0.33","57","34"
"SWE00137534","MALMO A, SW","2015-05-04","0.00","61","47"
"SWE00137534","MALMO A, SW","2015-05-05","0.31","64","46"
"SWE00137534","MALMO A, SW","2015-05-06","0.01","64","47"
"SWE00137534","MALMO A, SW","2015-05-07","0.00","58","46"
"SWE00137534","MALMO A, SW","2015-05-08","0.00","56","45"
"SWE00137534","MALMO A, SW","2015-05-09","0.08","57","35"
